folder	key	title	score	year	developer	source
n64	disney s donald duck goin quackers	Disney's Donald Duck: Goin' Quackers	73	2000	Ubi Soft SARL	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	v rally edition 99	V-Rally: Edition 99	73	1998	Eden Studios	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	nba jam 2000	NBA Jam 2000	74	1999	Acclaim Studios Salt Lake City	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	nhl breakaway 99	NHL Breakaway 99	74	1998	Iguana West	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	mrc multi racing championship	MRC: Multi-Racing Championship	74	1997	Genki Co., Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	vigilante 8 2nd offense	Vigilante 8: 2nd Offense	74	1999	Luxoflux Corp.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	international track field 2000	International Track & Field 2000	74	1999	Konami Computer Entertainment Osaka Co., Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	ms pac man maze madness	Ms. Pac-Man Maze Madness	74	2000	Namco Hometek Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	killer instinct gold	Killer Instinct Gold	74	1996	Rare Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	pok mon stadium	Pokémon Stadium	74	1999	HAL Laboratory, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	mario party 3	Mario Party 3	74	2000	Hudson Soft Company, Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	ken griffey jr s slugfest	Ken Griffey Jr.'s Slugfest	75	1999	Angel Studios, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	nuclear strike	Nuclear Strike	75	1999	Tiburon Entertainment	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	buck bumble	Buck Bumble	75	1998	Argonaut Software Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	top gear rally 2	Top Gear Rally 2	75	1999	Saffire, Inc	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	glover	Glover	75	1998	Interactive Studios Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	hydro thunder	Hydro Thunder	75	2000	Midway Home Entertainment, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	ready 2 rumble boxing	Ready 2 Rumble Boxing	75	1999	Midway Home Entertainment, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	wayne gretzky s 3d hockey	Wayne Gretzky's 3D Hockey	75	1996	Atari Games Corporation	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	snowboard kids	Snowboard Kids	75	1997	Racdym	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	star wars shadows of the empire	Star Wars: Shadows of the Empire	75	1996	LucasArts Entertainment Company LLC	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	mickey s speedway usa	Mickey's Speedway USA	76	2000	Rare Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	mace the dark age	Mace: The Dark Age	76	1997	Atari Games Corporation	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	s c a r s	S.C.A.R.S.	76	1998	Vivid Image	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	tetrisphere	Tetrisphere	76	1997	H2O Entertainment Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	roadsters	Roadsters	76	1999	Titus Interactive, S.A.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	tom clancy s rainbow six	Tom Clancy's Rainbow Six	77	1999	Rebellion Developments Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	major league baseball featuring ken griffey jr	Major League Baseball Featuring Ken Griffey Jr	77	1998	Angel Studios, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	goemon s great adventure	Goemon's Great Adventure	77	1998	Konami Computer Entertainment Osaka Co., Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	nhl breakaway 98	NHL Breakaway 98	77	1998	Sculptured Software, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	command conquer	Command & Conquer	77	1999	Looking Glass Studios, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	yoshi s story	Yoshi's Story	77	1997	Nintendo Co., Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	duke nukem zero hour	Duke Nukem: Zero Hour	77	1999	Eurocom Developments Ltd	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	centre court tennis	Centre Court Tennis	78	1998	Hudson Soft Company, Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	spider man	Spider-Man	78	2000	Neversoft Entertainment, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	turok rage wars	Turok: Rage Wars	78	1999	Acclaim Studios Austin	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	bangai o	Bangai-O	78	1999	Treasure Co., Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	wcw vs nwo world tour	WCW vs. NWO: World Tour	78	1997	AKI Corporation	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	winback covert operations	WinBack: Covert Operations	78	1999	KOEI Co., Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	army men air attack	Army Men: Air Attack	78	2000	The 3DO Company	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	nfl blitz	NFL Blitz	78	1998	Midway Games, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:3/
n64	the legend of zelda ocarina of time	The Legend of Zelda: Ocarina of Time	97	1998	Nintendo EAD	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	super mario 64	Super Mario 64	95	1996	Nintendo EAD	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	perfect dark	Perfect Dark	94	2000	Rare Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	international superstar soccer 64	International Superstar Soccer 64	94	1997	Major A	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	goldeneye 007	GoldenEye 007	93	1997	Rare Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	the legend of zelda majora s mask	The Legend of Zelda: Majora's Mask	93	2000	Nintendo EAD	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	jikky j league perfect striker	Jikkyō J. League: Perfect Striker	92	1996	Konami Computer Entertainment Osaka Co., Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	international superstar soccer 98	International Superstar Soccer '98	91	1998	Major A	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	banjo kazooie	Banjo-Kazooie	91	1998	4J Studios Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	wave race 64 kawasaki jet ski	Wave Race 64: Kawasaki Jet Ski	90	1996	Nintendo EAD	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	diddy kong racing	Diddy Kong Racing	90	1997	Rare Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	star fox 64	Star Fox 64	90	1997	Nintendo EAD	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	donkey kong 64	Donkey Kong 64	90	1999	Rare Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	conker s bad fur day	Conker's Bad Fur Day	89	2001	Rare Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	fifa 99	FIFA 99	88	1998	Electronic Arts Canada	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	rayman 2 the great escape	Rayman 2: The Great Escape	88	1999	Ubi Soft Entertainment Software	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	tony hawk s pro skater	Tony Hawk's Pro Skater	88	2000	Neversoft Entertainment, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	tony hawk s pro skater 2	Tony Hawk's Pro Skater 2	88	2001	Neversoft Entertainment, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	madden nfl 99	Madden NFL 99	88	1998	EA Tiburon	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	1080 snowboarding	1080° Snowboarding	88	1998	Nintendo EAD	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	all star baseball 2000	All-Star Baseball 2000	87	1999	Iguana Entertainment Incorporated	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	banjo tooie	Banjo-Tooie	87	2000	4J Studios Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	mario kart 64	Mario Kart 64	87	1996	Nintendo EAD	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	blast corps	Blast Corps	87	1997	Rare Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	f zero x	F-Zero X	87	1998	Nintendo EAD	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	all star baseball 2001	All-Star Baseball 2001	87	2000	High Voltage Software, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	resident evil 2	Resident Evil 2	87	1999	Capcom Production Studio 3	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	nfl quarterback club 98	NFL Quarterback Club 98	87	1997	Iguana Entertainment Incorporated	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	mario tennis	Mario Tennis	87	2000	Camelot Software Planning	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	paper mario	Paper Mario	87	2000	Intelligent Systems Co., Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	ogre battle 64 person of lordly caliber	Ogre Battle 64: Person of Lordly Caliber	87	1999	Quest Corporation	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	turok 2 seeds of evil	Turok 2: Seeds of Evil	87	1998	Iguana Entertainment Incorporated	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	sin and punishment	Sin and Punishment	87	2000	Treasure Co., Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	nba courtside 2 featuring kobe bryant	NBA Courtside 2: Featuring Kobe Bryant	86	1999	Left Field Productions, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	wwf no mercy	WWF No Mercy	86	2000	Asmik Ace Entertainment, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	extreme g	Extreme-G	86	1997	Probe Entertainment Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	beetle adventure racing	Beetle Adventure Racing!	86	1999	Electronic Arts Canada	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	turok dinosaur hunter	Turok: Dinosaur Hunter	86	1997	Iguana Entertainment Incorporated	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	madden nfl 2001	Madden NFL 2001	86	2000	EA Tiburon	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	excitebike 64	Excitebike 64	86	2000	Left Field Productions, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	jet force gemini	Jet Force Gemini	86	1999	Rare Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	shadow man	Shadow Man	85	1999	Acclaim Studios Teesside	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	ridge racer 64	Ridge Racer 64	85	2000	Nintendo Software Technology Corporation	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	madden nfl 2000	Madden NFL 2000	85	1999	EA Tiburon	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	star wars rogue squadron 3d	Star Wars: Rogue Squadron 3D	85	1998	Factor 5 GmbH	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	nfl blitz 2000	NFL Blitz 2000	85	1999	Midway Games, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	world cup 98	World Cup 98	85	1998	Electronic Arts Seattle	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	nhl 99	NHL 99	85	1998	Electronic Arts Canada	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	star wars episode i racer	Star Wars: Episode I - Racer	85	1999	LucasArts Entertainment Company LLC	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	forsaken 64	Forsaken 64	85	1998	Iguana UK	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:1/
n64	nfl quarterback club 99	NFL Quarterback Club 99	85	1998	Iguana Entertainment Incorporated	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	pilotwings 64	Pilotwings 64	85	1996	Paradigm Entertainment Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	wipeout 64	WipEout 64	85	1998	Psygnosis Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	mario golf	Mario Golf	85	1999	Camelot Software Planning	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	international superstar soccer 2000	International Superstar Soccer 2000	84	2000	Major A	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	fifa road to world cup 98	FIFA: Road to World Cup 98	84	1997	XYZ Productions	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	space station silicon valley	Space Station Silicon Valley	84	1998	DMA Design Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	nba live 99	NBA Live 99	84	1998	NuFX, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	kobe bryant in nba courtside	Kobe Bryant in NBA Courtside	83	1998	Left Field Productions, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	007 the world is not enough	007: The World Is Not Enough	83	2000	Eurocom Developments Ltd	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	the new tetris	The New Tetris	83	1999	H2O Entertainment Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	star wars episode i battle for naboo	Star Wars: Episode I - Battle for Naboo	83	2000	LucasArts	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	worms armageddon	Worms: Armageddon	82	1999	Team17 Digital Limited	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	pok mon puzzle league	Pokémon Puzzle League	82	2000	Intelligent Systems Co., Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	f 1 world grand prix	F-1 World Grand Prix	82	1998	Paradigm Entertainment Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	quake ii	Quake II	82	1999	Raster Productions L.L.C.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	wwf wrestlemania 2000	WWF Wrestlemania 2000	82	1999	AKI Corporation	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	wwf war zone	WWF War Zone	82	1998	Iguana West	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	extreme g xg2	Extreme-G: XG2	81	1998	Probe Entertainment Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	wwf attitude	WWF Attitude	81	1999	Acclaim Studios Salt Lake City	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	mortal kombat 4	Mortal Kombat 4	81	1998	Midway Games, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	madden football 64	Madden Football 64	81	1997	Tiburon Entertainment	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	f 1 world grand prix ii	F-1 World Grand Prix II	81	1999	Paradigm Entertainment Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	fighters destiny	Fighters Destiny	81	1998	Opus Corp.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	bust a move again	Bust-A-Move Again	81	1998	Probe Entertainment Ltd.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	rocket robot on wheels	Rocket: Robot on Wheels	81	1999	Sucker Punch Productions LLC	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	starcraft 64	StarCraft 64	80	2000	Mass Media, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	nba live 2000	NBA Live 2000	80	1999	NuFX, Inc.	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
n64	monaco grand prix racing simulation 2	Monaco Grand Prix Racing Simulation 2	80	1999	Ubi Soft Paris Studios	https://www.mobygames.com/game/platform:n64/sort:critic_score/page:2/
