folder	key	title	score	reviews	year	id	link
wii	bubble bobble plus	Bubble Bobble Plus!	76.75	8	2009	956905	http://www.gamerankings.com/wii/956905-bubble-bobble-plus/index.html
wii	bully scholarship edition	Bully: Scholarship Edition	83.03	32	2008	942198	http://www.gamerankings.com/wii/942198-bully-scholarship-edition/index.html
wii	bust a move bash	Bust-A-Move Bash!	55.95	21	2007	933016	http://www.gamerankings.com/wii/933016-bust-a-move-bash/index.html
wii	bust a move plus	Bust-A-Move Plus!	71.67	3	2009	959222	http://www.gamerankings.com/wii/959222-bust-a-move-plus/index.html
wii	cabela s big game hunter 2010	Cabela's Big Game Hunter 2010	65	3	2009	960650	http://www.gamerankings.com/wii/960650-cabelas-big-game-hunter-2010/index.html
wii	call of duty 3	Call of Duty 3	69.16	40	2006	932963	http://www.gamerankings.com/wii/932963-call-of-duty-3/index.html
wii	call of duty black ops	Call of Duty: Black Ops	81.47	17	2010	996443	http://www.gamerankings.com/wii/996443-call-of-duty-black-ops/index.html
wii	call of duty modern warfare 3	Call of Duty: Modern Warfare 3	69.25	12	2011	638780	http://www.gamerankings.com/wii/638780-call-of-duty-modern-warfare-3/index.html
wii	call of duty modern warfare reflex edition	Call of Duty: Modern Warfare - Reflex Edition	78.5	34	2009	970125	http://www.gamerankings.com/wii/970125-call-of-duty-modern-warfare-reflex-edition/index.html
wii	call of duty world at war	Call of Duty: World at War	83.59	17	2008	946229	http://www.gamerankings.com/wii/946229-call-of-duty-world-at-war/index.html
wii	calling	Calling	51.4	20	2010	961285	http://www.gamerankings.com/wii/961285-calling/index.html
wii	calvin tucker s redneck jamboree	Calvin Tucker's Redneck Jamboree	30.5	4	2008	950956	http://www.gamerankings.com/wii/950956-calvin-tuckers-redneck-jamboree/index.html
wii	captain america super soldier	Captain America: Super Soldier	58.64	14	2011	978616	http://www.gamerankings.com/wii/978616-captain-america-super-soldier/index.html
wii	carnival games	Carnival Games	58.39	23	2007	939414	http://www.gamerankings.com/wii/939414-carnival-games/index.html
wii	carnival games mini golf	Carnival Games: Mini-Golf	44.89	9	2008	945390	http://www.gamerankings.com/wii/945390-carnival-games-mini-golf/index.html
wii	cars	Cars	66.77	13	2006	932906	http://www.gamerankings.com/wii/932906-cars/index.html
wii	cars 2 the video game	Cars 2: The Video Game	67.8	5	2011	622057	http://www.gamerankings.com/wii/622057-cars-2-the-video-game/index.html
wii	cars mater national championship	Cars Mater-National Championship	79	3	2007	938972	http://www.gamerankings.com/wii/938972-cars-mater-national-championship/index.html
wii	cars race o rama	Cars Race-O-Rama	58.75	8	2009	960503	http://www.gamerankings.com/wii/960503-cars-race-o-rama/index.html
wii	cartoon network punch time explosion xl	Cartoon Network: Punch Time Explosion XL	71.67	3	2011	611212	http://www.gamerankings.com/wii/611212-cartoon-network-punch-time-explosion-xl/index.html
wii	castle of shikigami iii	Castle of Shikigami III	71.07	9	2008	943037	http://www.gamerankings.com/wii/943037-castle-of-shikigami-iii/index.html
wii	castlevania judgment	Castlevania Judgment	51.59	29	2008	950179	http://www.gamerankings.com/wii/950179-castlevania-judgment/index.html
wii	castlevania the adventure rebirth	Castlevania: The Adventure ReBirth	81.1	21	2009	973241	http://www.gamerankings.com/wii/973241-castlevania-the-adventure-rebirth/index.html
wii	cate west the vanishing files	Cate West: The Vanishing Files	66.63	8	2009	955093	http://www.gamerankings.com/wii/955093-cate-west-the-vanishing-files/index.html
wii	cave story	Cave Story	90.31	18	2010	954432	http://www.gamerankings.com/wii/954432-cave-story/index.html
wii	celebrity sports showdown	Celebrity Sports Showdown	50.92	13	2008	952255	http://www.gamerankings.com/wii/952255-celebrity-sports-showdown/index.html
wii	chick chick boom	chick chick BOOM	71	10	2010	610675	http://www.gamerankings.com/wii/610675-chick-chick-boom/index.html
wii	chicken shoot	Chicken Shoot	26.38	8	2007	939137	http://www.gamerankings.com/wii/939137-chicken-shoot/index.html
wii	chronos twins dx	Chronos Twins DX	68.86	7	2010	960923	http://www.gamerankings.com/wii/960923-chronos-twins-dx/index.html
wii	chrysler classic racing	Chrysler Classic Racing	40.2	5	2008	954984	http://www.gamerankings.com/wii/954984-chrysler-classic-racing/index.html
wii	cid the dummy	CID The Dummy	33.43	7	2009	936120	http://www.gamerankings.com/wii/936120-cid-the-dummy/index.html
wii	city builder	City Builder	76.67	3	2010	976758	http://www.gamerankings.com/wii/976758-city-builder/index.html
wii	cloudy with a chance of meatballs	Cloudy With a Chance of Meatballs	69.75	4	2009	959204	http://www.gamerankings.com/wii/959204-cloudy-with-a-chance-of-meatballs/index.html
wii	cocoto fishing master	Cocoto Fishing Master	52.29	7	2008	947988	http://www.gamerankings.com/wii/947988-cocoto-fishing-master/index.html
wii	cocoto magic circus	Cocoto Magic Circus	61.33	3	2008	945226	http://www.gamerankings.com/wii/945226-cocoto-magic-circus/index.html
wii	cocoto platform jumper	Cocoto Platform Jumper	60.89	9	2009	959814	http://www.gamerankings.com/wii/959814-cocoto-platform-jumper/index.html
wii	code lyoko quest for infinity	Code Lyoko: Quest for Infinity	58.75	16	2007	939859	http://www.gamerankings.com/wii/939859-code-lyoko-quest-for-infinity/index.html
wii	colorz	ColorZ	59.22	9	2009	960787	http://www.gamerankings.com/wii/960787-colorz/index.html
wii	conduit 2	Conduit 2	66.34	41	2011	991817	http://www.gamerankings.com/wii/991817-conduit-2/index.html
wii	contra rebirth	Contra ReBirth	76.67	15	2009	960137	http://www.gamerankings.com/wii/960137-contra-rebirth/index.html
wii	cooking mama cook off	Cooking Mama: Cook Off	62.81	40	2007	933033	http://www.gamerankings.com/wii/933033-cooking-mama-cook-off/index.html
wii	cooking mama world kitchen	Cooking Mama: World Kitchen	67.71	17	2008	942721	http://www.gamerankings.com/wii/942721-cooking-mama-world-kitchen/index.html
wii	copter crisis	Copter Crisis	34.33	3	2009	959082	http://www.gamerankings.com/wii/959082-copter-crisis/index.html
wii	coraline	Coraline	45.86	7	2009	948789	http://www.gamerankings.com/wii/948789-coraline/index.html
wii	cosmic family	Cosmic Family	56.67	6	2007	937821	http://www.gamerankings.com/wii/937821-cosmic-family/index.html
wii	cranium kabookii	Cranium Kabookii	65.28	9	2007	942967	http://www.gamerankings.com/wii/942967-cranium-kabookii/index.html
wii	crash mind over mutant	Crash: Mind Over Mutant	71.79	12	2008	945945	http://www.gamerankings.com/wii/945945-crash-mind-over-mutant/index.html
wii	crash of the titans	Crash of the Titans	71.03	16	2007	939005	http://www.gamerankings.com/wii/939005-crash-of-the-titans/index.html
wii	create	Create	62.33	6	2010	604140	http://www.gamerankings.com/wii/604140-create/index.html
wii	cricket	Cricket	55	7	2009	961085	http://www.gamerankings.com/wii/961085-cricket/index.html
wii	critter round up	Critter Round-Up	50.44	9	2008	946375	http://www.gamerankings.com/wii/946375-critter-round-up/index.html
wii	cruis n	Cruis'n	22.5	6	2007	941689	http://www.gamerankings.com/wii/941689-cruisn/index.html
wii	cruise party	Cruise Party	33.33	3	2010	998294	http://www.gamerankings.com/wii/998294-cruise-party/index.html
wii	crystal defenders r1	Crystal Defenders R1	63.38	8	2009	956904	http://www.gamerankings.com/wii/956904-crystal-defenders-r1/index.html
wii	csi crime scene investigation hard evidence	CSI: Crime Scene Investigation: Hard Evidence	51.75	8	2008	939565	http://www.gamerankings.com/wii/939565-csi-crime-scene-investigation-hard-evidence/index.html
wii	cursed mountain	Cursed Mountain	69.43	35	2009	951867	http://www.gamerankings.com/wii/951867-cursed-mountain/index.html
wii	dance dance revolution hottest party	Dance Dance Revolution Hottest Party	71.17	18	2007	938140	http://www.gamerankings.com/wii/938140-dance-dance-revolution-hottest-party/index.html
wii	dance dance revolution hottest party 2	Dance Dance Revolution: Hottest Party 2	73.22	9	2008	946371	http://www.gamerankings.com/wii/946371-dance-dance-revolution-hottest-party-2/index.html
wii	dance dance revolution hottest party 3	Dance Dance Revolution: Hottest Party 3	66.25	4	2009	971367	http://www.gamerankings.com/wii/971367-dance-dance-revolution-hottest-party-3/index.html
wii	dance on broadway	Dance on Broadway	47.8	5	2010	995879	http://www.gamerankings.com/wii/995879-dance-on-broadway/index.html
wii	dancing with the stars	Dancing with the Stars	53.9	5	2007	942926	http://www.gamerankings.com/wii/942926-dancing-with-the-stars/index.html
wii	data east arcade classics	Data East Arcade Classics	56.5	8	2010	974888	http://www.gamerankings.com/wii/974888-data-east-arcade-classics/index.html
wii	dave mirra bmx challenge	Dave Mirra BMX Challenge	39.5	6	2007	938636	http://www.gamerankings.com/wii/938636-dave-mirra-bmx-challenge/index.html
wii	dawn of discovery	Dawn of Discovery	81.63	16	2009	958390	http://www.gamerankings.com/wii/958390-dawn-of-discovery/index.html
wii	de blob	de Blob	81.12	45	2008	941981	http://www.gamerankings.com/wii/941981-de-blob/index.html
wii	de blob 2	de Blob 2	79.62	16	2011	997372	http://www.gamerankings.com/wii/997372-de-blob-2/index.html
wii	dead rising chop till you drop	Dead Rising: Chop Till You Drop	61.19	27	2009	950974	http://www.gamerankings.com/wii/950974-dead-rising-chop-till-you-drop/index.html
wii	dead space extraction	Dead Space: Extraction	83.9	58	2009	958247	http://www.gamerankings.com/wii/958247-dead-space-extraction/index.html
wii	deadly creatures	Deadly Creatures	73	40	2009	944938	http://www.gamerankings.com/wii/944938-deadly-creatures/index.html
wii	deal or no deal	Deal or No Deal	54.25	4	2009	950958	http://www.gamerankings.com/wii/950958-deal-or-no-deal/index.html
wii	death jr root of evil	Death Jr.: Root of Evil	70.61	14	2008	944975	http://www.gamerankings.com/wii/944975-death-jr-root-of-evil/index.html
wii	deca sports	Deca Sports	53.04	24	2008	943048	http://www.gamerankings.com/wii/943048-deca-sports/index.html
wii	deca sports 2	Deca Sports 2	49.78	9	2009	955439	http://www.gamerankings.com/wii/955439-deca-sports-2/index.html
wii	deca sports 3	Deca Sports 3	39.17	6	2010	994906	http://www.gamerankings.com/wii/994906-deca-sports-3/index.html
wii	def jam rapstar	Def Jam Rapstar	70	4	2010	960420	http://www.gamerankings.com/wii/960420-def-jam-rapstar/index.html
wii	defend your castle	Defend Your Castle	67.05	20	2008	946301	http://www.gamerankings.com/wii/946301-defend-your-castle/index.html
wii	defendin depenguin	Defendin' DePenguin	66.75	4	2008	950885	http://www.gamerankings.com/wii/950885-defendin-depenguin/index.html
wii	despicable me the game	Despicable Me: The Game	57.8	5	2010	990874	http://www.gamerankings.com/wii/990874-despicable-me-the-game/index.html
wii	destroy all humans big willy unleashed	Destroy All Humans! Big Willy Unleashed	53.42	45	2008	941960	http://www.gamerankings.com/wii/941960-destroy-all-humans-big-willy-unleashed/index.html
wii	dewy s adventure	Dewy's Adventure	66.83	30	2007	938142	http://www.gamerankings.com/wii/938142-dewys-adventure/index.html
wii	diner dash	Diner Dash	56	4	2010	959706	http://www.gamerankings.com/wii/959706-diner-dash/index.html
wii	dirt 2	DiRT 2	51.78	9	2009	955089	http://www.gamerankings.com/wii/955089-dirt-2/index.html
wii	disaster day of crisis	Disaster: Day of Crisis	70.53	17	2008	933002	http://www.gamerankings.com/wii/933002-disaster-day-of-crisis/index.html
wii	disney epic mickey	Disney Epic Mickey	72.53	57	2010	975515	http://www.gamerankings.com/wii/975515-disney-epic-mickey/index.html
wii	disney epic mickey 2 the power of two	Disney Epic Mickey 2: The Power of Two	67.6	5	2012	664712	http://www.gamerankings.com/wii/664712-disney-epic-mickey-2-the-power-of-two/index.html
wii	disney guilty party	Disney Guilty Party	79.13	15	2010	990140	http://www.gamerankings.com/wii/990140-disney-guilty-party/index.html
wii	disney hannah montana spotlight world tour	Disney Hannah Montana: Spotlight World Tour	68.75	4	2007	939574	http://www.gamerankings.com/wii/939574-disney-hannah-montana-spotlight-world-tour/index.html
wii	disney pixar brave	Disney/Pixar Brave	51.67	3	2012	664240	http://www.gamerankings.com/wii/664240-disneypixar-brave/index.html
wii	disney pixar ratatouille	Disney/Pixar Ratatouille	62.28	18	2007	936570	http://www.gamerankings.com/wii/936570-disneypixar-ratatouille/index.html
wii	disney pixar toy story 3	Disney/Pixar Toy Story 3	74.67	6	2010	945066	http://www.gamerankings.com/wii/945066-disneypixar-toy-story-3/index.html
wii	disney s chicken little ace in action	Disney's Chicken Little: Ace in Action	70.77	11	2006	932952	http://www.gamerankings.com/wii/932952-disneys-chicken-little-ace-in-action/index.html
wii	disney s meet the robinsons	Disney's Meet the Robinsons	60.69	13	2007	932948	http://www.gamerankings.com/wii/932948-disneys-meet-the-robinsons/index.html
wii	disney sing it family hits	Disney Sing It: Family Hits	71.67	3	2010	995913	http://www.gamerankings.com/wii/995913-disney-sing-it-family-hits/index.html
wii	disney tangled the video game	Disney Tangled: The Video Game	74.5	4	2010	605150	http://www.gamerankings.com/wii/605150-disney-tangled-the-video-game/index.html
wii	disney th nk fast	Disney TH!NK Fast	64.25	4	2008	951869	http://www.gamerankings.com/wii/951869-disney-thnk-fast/index.html
wii	disney universe	Disney Universe	61.25	8	2011	637280	http://www.gamerankings.com/wii/637280-disney-universe/index.html
wii	dive the medes islands secret	Dive: The Medes Islands Secret	80.67	3	2010	991496	http://www.gamerankings.com/wii/991496-dive-the-medes-islands-secret/index.html
wii	dj hero	DJ Hero	85.94	18	2009	954829	http://www.gamerankings.com/wii/954829-dj-hero/index.html
wii	dj hero 2	DJ Hero 2	88.88	13	2010	986134	http://www.gamerankings.com/wii/986134-dj-hero-2/index.html
wii	doc clock the toasted sandwich of time	Doc Clock: The Toasted Sandwich of Time	41.25	4	2011	605959	http://www.gamerankings.com/wii/605959-doc-clock-the-toasted-sandwich-of-time/index.html
wii	doctor who return to earth	Doctor Who: Return to Earth	25.8	5	2010	605421	http://www.gamerankings.com/wii/605421-doctor-who-return-to-earth/index.html
wii	dokapon kingdom	Dokapon Kingdom	74.5	12	2008	945683	http://www.gamerankings.com/wii/945683-dokapon-kingdom/index.html
wii	domino rally	Domino Rally	59	5	2009	933025	http://www.gamerankings.com/wii/933025-domino-rally/index.html
wii	don bluth presents dragon s lair trilogy	Don Bluth Presents: Dragon's Lair Trilogy	65.2	5	2010	605376	http://www.gamerankings.com/wii/605376-don-bluth-presents-dragons-lair-trilogy/index.html
wii	don king boxing	Don King Boxing	59.46	13	2009	944252	http://www.gamerankings.com/wii/944252-don-king-boxing/index.html
wii	donkey kong barrel blast	Donkey Kong: Barrel Blast	43.94	32	2007	933035	http://www.gamerankings.com/wii/933035-donkey-kong-barrel-blast/index.html
wii	donkey kong country returns	Donkey Kong Country Returns	87.87	55	2010	997764	http://www.gamerankings.com/wii/997764-donkey-kong-country-returns/index.html
wii	dr mario online rx	Dr. Mario Online RX	72.95	19	2008	943660	http://www.gamerankings.com/wii/943660-dr-mario-online-rx/index.html
wii	dragon ball revenge of king piccolo	Dragon Ball: Revenge of King Piccolo	65.91	22	2009	960342	http://www.gamerankings.com/wii/960342-dragon-ball-revenge-of-king-piccolo/index.html
wii	dragon ball z budokai tenkaichi 2	Dragon Ball Z: Budokai Tenkaichi 2	72.91	40	2006	932846	http://www.gamerankings.com/wii/932846-dragon-ball-z-budokai-tenkaichi-2/index.html
wii	dragon ball z budokai tenkaichi 3	Dragon Ball Z: Budokai Tenkaichi 3	73.48	29	2007	939645	http://www.gamerankings.com/wii/939645-dragon-ball-z-budokai-tenkaichi-3/index.html
wii	dragon blade wrath of fire	Dragon Blade: Wrath of Fire	54.9	21	2007	941527	http://www.gamerankings.com/wii/941527-dragon-blade-wrath-of-fire/index.html
wii	dragon master spell caster	Dragon Master Spell Caster	22.67	3	2009	978900	http://www.gamerankings.com/wii/978900-dragon-master-spell-caster/index.html
wii	dragon quest swords the masked queen and the tower of mirrors	Dragon Quest Swords: The Masked Queen and the Tower of Mirrors	66.93	40	2008	932979	http://www.gamerankings.com/wii/932979-/index.html
wii	drawn to life the next chapter	Drawn to Life: The Next Chapter	61.25	22	2009	960171	http://www.gamerankings.com/wii/960171-drawn-to-life-the-next-chapter/index.html
wii	dream pinball 3d	Dream Pinball 3D	52.56	9	2008	943989	http://www.gamerankings.com/wii/943989-dream-pinball-3d/index.html
wii	dreamworks kung fu panda 2	DreamWorks Kung Fu Panda 2	34.67	3	2011	625852	http://www.gamerankings.com/wii/625852-dreamworks-kung-fu-panda-2/index.html
wii	dreamworks kung fu panda legendary warriors	DreamWorks Kung Fu Panda: Legendary Warriors	59.6	15	2008	952542	http://www.gamerankings.com/wii/952542-dreamworks-kung-fu-panda-legendary-warriors/index.html
wii	dreamworks madagascar escape 2 africa	DreamWorks Madagascar: Escape 2 Africa	67.36	11	2008	950574	http://www.gamerankings.com/wii/950574-dreamworks-madagascar-escape-2-africa/index.html
wii	dreamworks shrek forever after	DreamWorks Shrek Forever After	63.75	4	2010	991477	http://www.gamerankings.com/wii/991477-dreamworks-shrek-forever-after/index.html
wii	driift mania	DRiiFT Mania	74	5	2009	959411	http://www.gamerankings.com/wii/959411-driift-mania/index.html
wii	drill sergeant mindstrong	Drill Sergeant Mindstrong	45	3	2009	959332	http://www.gamerankings.com/wii/959332-drill-sergeant-mindstrong/index.html
wii	driver parallel lines	Driver: Parallel Lines	59.82	11	2007	937715	http://www.gamerankings.com/wii/937715-driver-parallel-lines/index.html
wii	driver san francisco	Driver: San Francisco	65.25	4	2011	998009	http://www.gamerankings.com/wii/998009-driver-san-francisco/index.html
wii	ea playground	EA Playground	66.97	37	2007	939329	http://www.gamerankings.com/wii/939329-ea-playground/index.html
wii	ea sports active	EA Sports Active	83.25	20	2009	954998	http://www.gamerankings.com/wii/954998-ea-sports-active/index.html
wii	ea sports active 2	EA Sports Active 2	79.58	6	2010	991321	http://www.gamerankings.com/wii/991321-ea-sports-active-2/index.html
wii	ea sports active more workouts	EA Sports Active More Workouts	81.07	15	2009	971426	http://www.gamerankings.com/wii/971426-ea-sports-active-more-workouts/index.html
wii	eat fat fight	Eat! Fat! Fight!	62.75	4	2009	959424	http://www.gamerankings.com/wii/959424-eat-fat-fight/index.html
wii	eduardo the samurai toaster	Eduardo the Samurai Toaster	60.5	4	2009	955525	http://www.gamerankings.com/wii/955525-eduardo-the-samurai-toaster/index.html
wii	elebits	Elebits	75.51	48	2006	933005	http://www.gamerankings.com/wii/933005-elebits/index.html
wii	emergency heroes	Emergency Heroes	45	12	2008	945662	http://www.gamerankings.com/wii/945662-emergency-heroes/index.html
wii	emergency mayhem	Emergency Mayhem	43.04	26	2008	939509	http://www.gamerankings.com/wii/939509-emergency-mayhem/index.html
wii	endless ocean	Endless Ocean	72.76	42	2008	935591	http://www.gamerankings.com/wii/935591-endless-ocean/index.html
wii	endless ocean blue world	Endless Ocean: Blue World	78.86	22	2010	954373	http://www.gamerankings.com/wii/954373-endless-ocean-blue-world/index.html
wii	enjoy your massage	Enjoy your massage!	19.6	5	2010	999548	http://www.gamerankings.com/wii/999548-enjoy-your-massage/index.html
wii	equilibrio	EQUILIBRIO	61.6	5	2009	955479	http://www.gamerankings.com/wii/955479-equilibrio/index.html
wii	escape from bug island	Escape from Bug Island	39.51	15	2007	933007	http://www.gamerankings.com/wii/933007-escape-from-bug-island/index.html
wii	escapevektor chapter 1	escapeVektor: Chapter 1	83.33	6	2011	630993	http://www.gamerankings.com/wii/630993-escapevektor-chapter-1/index.html
wii	evasive space	Evasive Space	58.44	9	2009	955081	http://www.gamerankings.com/wii/955081-evasive-space/index.html
wii	excite truck	Excite Truck	75.18	69	2006	933000	http://www.gamerankings.com/wii/933000-excite-truck/index.html
wii	excitebike world rally	Excitebike: World Rally	72	17	2009	978017	http://www.gamerankings.com/wii/978017-excitebike-world-rally/index.html
wii	excitebots trick racing	Excitebots: Trick Racing	80.19	27	2009	958377	http://www.gamerankings.com/wii/958377-excitebots-trick-racing/index.html
wii	exerbeat	Exerbeat	62.57	7	2011	619747	http://www.gamerankings.com/wii/619747-exerbeat/index.html
wii	f1 2009	F1 2009	68.79	19	2009	961030	http://www.gamerankings.com/wii/961030-f1-2009/index.html
wii	facebreaker k o party	FaceBreaker K.O. Party	59.06	18	2008	944714	http://www.gamerankings.com/wii/944714-facebreaker-ko-party/index.html
wii	family card games	Family Card Games	42.67	3	2009	978336	http://www.gamerankings.com/wii/978336-family-card-games/index.html
wii	family feud 2010 edition	Family Feud: 2010 Edition	68.6	5	2009	961145	http://www.gamerankings.com/wii/961145-family-feud-2010-edition/index.html
wii	family fun football	Family Fun Football	41.67	3	2009	960344	http://www.gamerankings.com/wii/960344-family-fun-football/index.html
wii	family gameshow	Family Gameshow	53.75	4	2010	971680	http://www.gamerankings.com/wii/971680-family-gameshow/index.html
wii	family party 30 great games	Family Party: 30 Great Games	41	10	2008	954046	http://www.gamerankings.com/wii/954046-family-party-30-great-games/index.html
wii	family pirate party	Family Pirate Party	36.83	6	2009	960104	http://www.gamerankings.com/wii/960104-family-pirate-party/index.html
wii	family slot car racing	Family Slot Car Racing	45	4	2009	958057	http://www.gamerankings.com/wii/958057-family-slot-car-racing/index.html
wii	family table tennis	Family Table Tennis	54.86	7	2008	945724	http://www.gamerankings.com/wii/945724-family-table-tennis/index.html
wii	family tennis	Family Tennis	60	3	2009	974354	http://www.gamerankings.com/wii/974354-family-tennis/index.html
wii	fantastic four rise of the silver surfer	Fantastic Four: Rise of the Silver Surfer	43.44	18	2007	938093	http://www.gamerankings.com/wii/938093-fantastic-four-rise-of-the-silver-surfer/index.html
wii	far cry vengeance	Far Cry Vengeance	37.71	21	2006	934754	http://www.gamerankings.com/wii/934754-far-cry-vengeance/index.html
wii	fast draw showdown	Fast Draw Showdown	51.2	5	2010	984806	http://www.gamerankings.com/wii/984806-fast-draw-showdown/index.html
wii	fast food panic	Fast Food Panic	55.5	4	2010	960322	http://www.gamerankings.com/wii/960322-fast-food-panic/index.html
wii	fast racing league	FAST - Racing League	75.43	7	2011	605593	http://www.gamerankings.com/wii/605593-fast-racing-league/index.html
wii	fenimore fillmore the westerner	Fenimore Fillmore: The Westerner	45	3	2010	605812	http://www.gamerankings.com/wii/605812-fenimore-fillmore-the-westerner/index.html
wii	ferrari challenge trofeo pirelli	Ferrari Challenge Trofeo Pirelli	68.2	5	2008	942792	http://www.gamerankings.com/wii/942792-ferrari-challenge-trofeo-pirelli/index.html
wii	fifa soccer 08	FIFA Soccer 08	69.47	17	2007	938660	http://www.gamerankings.com/wii/938660-fifa-soccer-08/index.html
wii	fifa soccer 09 all play	FIFA Soccer 09 All-Play	79.18	17	2008	947075	http://www.gamerankings.com/wii/947075-fifa-soccer-09-all-play/index.html
wii	fifa soccer 10	FIFA Soccer 10	76.62	13	2009	960642	http://www.gamerankings.com/wii/960642-fifa-soccer-10/index.html
wii	fifa soccer 11	FIFA Soccer 11	76.64	14	2010	988951	http://www.gamerankings.com/wii/988951-fifa-soccer-11/index.html
wii	fifa soccer 12	FIFA Soccer 12	72.14	7	2011	632493	http://www.gamerankings.com/wii/632493-fifa-soccer-12/index.html
wii	final fantasy crystal chronicles echoes of time	Final Fantasy Crystal Chronicles: Echoes of Time	63.95	28	2009	954342	http://www.gamerankings.com/wii/954342-final-fantasy-crystal-chronicles-echoes-of-time/index.html
wii	final fantasy crystal chronicles my life as a darklord	Final Fantasy Crystal Chronicles: My Life as a Darklord	72.36	11	2009	959020	http://www.gamerankings.com/wii/959020-/index.html
wii	final fantasy crystal chronicles my life as a king	Final Fantasy Crystal Chronicles: My Life as a King	79.89	27	2008	943657	http://www.gamerankings.com/wii/943657-/index.html
wii	final fantasy crystal chronicles the crystal bearers	Final Fantasy Crystal Chronicles: The Crystal Bearers	67.73	41	2009	928447	http://www.gamerankings.com/wii/928447-/index.html
wii	final fantasy fables chocobo s dungeon	Final Fantasy Fables: Chocobo's Dungeon	76.23	35	2008	939442	http://www.gamerankings.com/wii/939442-final-fantasy-fables-chocobos-dungeon/index.html
wii	final fantasy iv the after years	Final Fantasy IV: The After Years	74.13	15	2009	958463	http://www.gamerankings.com/wii/958463-final-fantasy-iv-the-after-years/index.html
wii	fire emblem radiant dawn	Fire Emblem: Radiant Dawn	78.95	35	2007	932999	http://www.gamerankings.com/wii/932999-fire-emblem-radiant-dawn/index.html
wii	fish em all	Fish'em All!	54.25	4	2009	959289	http://www.gamerankings.com/wii/959289-fishem-all/index.html
wii	fishie fishie	Fishie Fishie	54.33	3	2010	994624	http://www.gamerankings.com/wii/994624-fishie-fishie/index.html
wii	fishing master	Fishing Master	62.88	8	2007	935581	http://www.gamerankings.com/wii/935581-fishing-master/index.html
wii	fishing master world tour	Fishing Master World Tour	69	4	2009	950919	http://www.gamerankings.com/wii/950919-fishing-master-world-tour/index.html
wii	fishing resort	Fishing Resort	72.5	10	2011	637335	http://www.gamerankings.com/wii/637335-fishing-resort/index.html
wii	flight control	Flight Control	60	5	2011	640407	http://www.gamerankings.com/wii/640407-flight-control/index.html
wii	flingsmash	FlingSmash	54.65	17	2010	954374	http://www.gamerankings.com/wii/954374-flingsmash/index.html
wii	flip s twisted world	Flip's Twisted World	48.44	8	2010	960343	http://www.gamerankings.com/wii/960343-flips-twisted-world/index.html
wii	flowerworks	Flowerworks	75.5	4	2009	973239	http://www.gamerankings.com/wii/973239-flowerworks/index.html
wii	fluidity	Fluidity	85.54	13	2010	611875	http://www.gamerankings.com/wii/611875-fluidity/index.html
wii	food network cook or be cooked	Food Network: Cook or Be Cooked	64.44	9	2009	959890	http://www.gamerankings.com/wii/959890-food-network-cook-or-be-cooked/index.html
wii	ford racing off road	Ford Racing: Off Road	34	5	2008	944519	http://www.gamerankings.com/wii/944519-ford-racing-off-road/index.html
wii	fortune street	Fortune Street	70.07	28	2011	632973	http://www.gamerankings.com/wii/632973-fortune-street/index.html
wii	fragile dreams farewell ruins of the moon	Fragile Dreams: Farewell Ruins of the Moon	66	34	2010	944059	http://www.gamerankings.com/wii/944059-fragile-dreams-farewell-ruins-of-the-moon/index.html
wii	frogger returns	Frogger Returns	50.6	5	2009	971366	http://www.gamerankings.com/wii/971366-frogger-returns/index.html
wii	fun fun minigolf	Fun! Fun! Minigolf	50	4	2008	954744	http://www.gamerankings.com/wii/954744-fun-fun-minigolf/index.html
wii	furry legends	Furry Legends	64.5	6	2010	982250	http://www.gamerankings.com/wii/982250-furry-legends/index.html
wii	furu furu park	Furu Furu Park	46.65	17	2008	935577	http://www.gamerankings.com/wii/935577-furu-furu-park/index.html
wii	g force	G-Force	75.25	4	2009	959009	http://www.gamerankings.com/wii/959009-g-force/index.html
wii	g i joe the rise of cobra	G.I. Joe: The Rise of Cobra	53.22	9	2009	958047	http://www.gamerankings.com/wii/958047-gi-joe-the-rise-of-cobra/index.html
wii	g1 jockey wii	G1 Jockey Wii	64.91	11	2007	937368	http://www.gamerankings.com/wii/937368-g1-jockey-wii/index.html
wii	g1 jockey wii 2008	G1 Jockey Wii 2008	63	4	2008	950105	http://www.gamerankings.com/wii/950105-g1-jockey-wii-2008/index.html
wii	gabrielle s ghostly groove monster mix	Gabrielle's Ghostly Groove: Monster Mix	45	4	2011	626535	http://www.gamerankings.com/wii/626535-gabrielles-ghostly-groove-monster-mix/index.html
wii	game party	Game Party	22.6	5	2007	941690	http://www.gamerankings.com/wii/941690-game-party/index.html
wii	game party 2	Game Party 2	31.9	10	2008	950764	http://www.gamerankings.com/wii/950764-game-party-2/index.html
wii	game party 3	Game Party 3	39.25	4	2009	960592	http://www.gamerankings.com/wii/960592-game-party-3/index.html
wii	geometry wars galaxies	Geometry Wars: Galaxies	80.64	56	2007	939731	http://www.gamerankings.com/wii/939731-geometry-wars-galaxies/index.html
wii	george of the jungle and the search for the secret	George of the Jungle and the Search for the Secret	33.17	12	2008	942010	http://www.gamerankings.com/wii/942010-george-of-the-jungle-and-the-search-for-the-secret/index.html
wii	ghost mania	Ghost Mania	61.6	10	2011	617354	http://www.gamerankings.com/wii/617354-ghost-mania/index.html
